date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2021-07-01,13T,"NHS NEWCASTLE GATESHEAD",1766,4117.2,0,0
2021-07-01,02H,"NHS WIGAN BOROUGH",1904,3795.51,0,0
2021-07-01,99F,"NHS CASTLE POINT AND ROCHFORD",1910,4041.97,0,0
2021-07-01,07G,"NHS THURROCK",1940,3904.88,0,0
2021-07-01,01V,"NHS SOUTHPORT AND FORMBY",2114,3990.05,0,0
2021-07-01,02X,"NHS DONCASTER",2202,4180.64,0,0
2021-07-01,05D,"NHS EAST STAFFORDSHIRE",2218,4166.24,0,0
2021-07-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",2236,4392.34,0,0
2021-07-01,01H,"NHS NORTH CUMBRIA",2267,5027.05,0,0
2021-07-01,02T,"NHS CALDERDALE",2433,5552.32,0,0
2021-07-01,05V,"NHS STAFFORD AND SURROUNDS",2458,4587.12,0,0
2021-07-01,02A,"NHS TRAFFORD",2610,5884.86,0,0
2021-07-01,02E,"NHS WARRINGTON",2634,5201.02,0,0
2021-07-01,99A,"NHS LIVERPOOL",3133,6428.99,0,0
2021-07-01,06Q,"NHS MID ESSEX",3153,5760.82,0,0
2021-07-01,05W,"NHS STOKE ON TRENT",3155,6695.85,0,0
2021-07-01,04Y,"NHS CANNOCK CHASE",3201,6237.19,0,0
2021-07-01,07H,"NHS WEST ESSEX",3268,5846.51,0,0
2021-07-01,99E,"NHS BASILDON AND BRENTWOOD",3306,7108.23,0,0
2021-07-01,14Y,"NHS BUCKINGHAMSHIRE",3458,6318.43,0,0
2021-07-01,05G,"NHS NORTH STAFFORDSHIRE",3676,7419.9,0,0
2021-07-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",3678,6833.67,0,0
2021-07-01,36L,"NHS SOUTH WEST LONDON",3714,8560.42,0,0
2021-07-01,09D,"NHS BRIGHTON AND HOVE",3767,8966.94,0,0
2021-07-01,01T,"NHS SOUTH SEFTON",3812,7026.71,0,0
2021-07-01,01X,"NHS ST HELENS",4000,7358.95,0,0
2021-07-01,A3A8R,"NHS NORTH EAST LONDON",4018,9268.18,0,0
2021-07-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",4187,7730.75,0,0
2021-07-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",4305,8884.22,0,0
2021-07-01,10R,"NHS PORTSMOUTH",4323,9187.5,0,0
2021-07-01,04V,"NHS WEST LEICESTERSHIRE",4341,8141.17,0,0
2021-07-01,11J,"NHS DORSET",4437,10330.7,0,0
2021-07-01,12F,"NHS WIRRAL",4538,10362.36,0,0
2021-07-01,00V,"NHS BURY",4562,7664.99,0,0
2021-07-01,71E,"NHS LINCOLNSHIRE",4739,9621.4,0,0
2021-07-01,00T,"NHS BOLTON",4780,9428.91,0,0
2021-07-01,01W,"NHS STOCKPORT",4905,9065.03,0,0
2021-07-01,11M,"NHS GLOUCESTERSHIRE",4945,9756.37,0,0
2021-07-01,93C,"NHS NORTH CENTRAL LONDON",4987,10331.37,0,0
2021-07-01,01Y,"NHS TAMESIDE AND GLOSSOP",5020,9783.79,0,0
2021-07-01,00P,"NHS SUNDERLAND",5265,10347.7,0,0
2021-07-01,06T,"NHS NORTH EAST ESSEX",5367,9289.03,0,0
2021-07-01,04C,"NHS LEICESTER CITY",5405,9604.92,0,0
2021-07-01,W2U3Z,"NHS NORTH WEST LONDON",5421,12389.17,0,0
2021-07-01,70F,"NHS WEST SUSSEX",5475,12720.06,0,0
2021-07-01,11X,"NHS SOMERSET",5589,11014.3,0,0
2021-07-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",5646,12570.74,0,0
2021-07-01,84H,"NHS COUNTY DURHAM",5707,11500.52,0,0
2021-07-01,15A,"NHS BERKSHIRE WEST",5721,10009.3,0,0
2021-07-01,72Q,"NHS SOUTH EAST LONDON",5741,13089.45,0,0
2021-07-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",5758,11555.39,0,0
2021-07-01,01G,"NHS SALFORD",5810,10349.83,0,0
2021-07-01,06N,"NHS HERTS VALLEYS",6111,12795.08,0,0
2021-07-01,03N,"NHS SHEFFIELD",6643,12691.26,0,0
2021-07-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",6689,13685.14,0,0
2021-07-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",6742,12710.33,0,0
2021-07-01,16C,"NHS TEES VALLEY",6761,14204.48,0,0
2021-07-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",7492,17104.54,0,0
2021-07-01,97R,"NHS EAST SUSSEX",7559,16736.22,0,0
2021-07-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",8816,17741.88,0,0
2021-07-01,14L,"NHS MANCHESTER",10184,22628.37,0,0
2021-07-01,15N,"NHS DEVON",10426,23352.41,0,0
2021-07-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",10804,19244.87,0,0
2021-07-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",11055,21795.33,0,0
2021-07-01,27D,"NHS CHESHIRE",11260,21027.88,0,0
2021-07-01,26A,"NHS NORFOLK AND WAVENEY",11575,22286.55,0,0
2021-07-01,92A,"NHS SURREY HEARTLANDS",11832,24769.37,0,0
2021-07-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",12109,26933.95,0,0
2021-07-01,78H,"NHS NORTHAMPTONSHIRE",12320,21349.94,0,0
2021-07-01,15M,"NHS DERBY AND DERBYSHIRE",13824,28858.82,0,0
2021-07-01,D2P2L,"NHS BLACK COUNTRY",15124,30851.18,0,0
2021-07-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",15994,31382.85,0,0
2021-07-01,15E,"NHS BIRMINGHAM AND SOLIHULL",23224,46423.79,0,0
2021-07-01,91Q,"NHS KENT AND MEDWAY",23263,45755.67,0,0
2021-07-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",24073,53150.03,0,0
2021-08-01,09W,"NHS MEDWAY",0,0,0,0
2021-08-01,D4U1Y,"NHS FRIMLEY",42,73.32,0,0
2021-08-01,03Q,"NHS VALE OF YORK",260,592.73,0,0
2021-08-01,00N,"NHS SOUTH TYNESIDE",361,788,0,0
2021-08-01,02G,"NHS WEST LANCASHIRE",372,777.46,0,0
2021-08-01,00Q,"NHS BLACKBURN WITH DARWEN",410,830.82,0,0
2021-08-01,99C,"NHS NORTH TYNESIDE",484,1207.61,0,0
2021-08-01,01E,"NHS GREATER PRESTON",522,1221.77,0,0
2021-08-01,03F,"NHS HULL",588,1883.01,0,0
2021-08-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",718,1565.98,0,0
2021-08-01,02Q,"NHS BASSETLAW",720,1325.81,0,0
2021-08-01,02Y,"NHS EAST RIDING OF YORKSHIRE",766,1996.93,0,0
2021-08-01,01A,"NHS EAST LANCASHIRE",791,1579.95,0,0
2021-08-01,03H,"NHS NORTH EAST LINCOLNSHIRE",881,1888.54,0,0
2021-08-01,02M,"NHS FYLDE AND WYRE",904,1832.51,0,0
2021-08-01,07K,"NHS WEST SUFFOLK",907,1739.59,0,0
2021-08-01,06L,"NHS IPSWICH AND EAST SUFFOLK",930,1758.65,0,0
2021-08-01,02P,"NHS BARNSLEY",941,2153.02,0,0
2021-08-01,00R,"NHS BLACKPOOL",968,2052.71,0,0
2021-08-01,03K,"NHS NORTH LINCOLNSHIRE",998,1851.82,0,0
2021-08-01,99G,"NHS SOUTHEND",1054,2521.05,0,0
2021-08-01,03L,"NHS ROTHERHAM",1075,2287.45,0,0
2021-08-01,00L,"NHS NORTHUMBERLAND",1214,2789.03,0,0
2021-08-01,03R,"NHS WAKEFIELD",1289,3424.64,0,0
2021-08-01,42D,"NHS NORTH YORKSHIRE",1294,3104.45,0,0
2021-08-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",1341,3180.45,0,0
2021-08-01,01J,"NHS KNOWSLEY",1405,2870.73,0,0
2021-08-01,01F,"NHS HALTON",1414,2682.89,0,0
2021-08-01,00Y,"NHS OLDHAM",1514,2946.67,0,0
2021-08-01,10Q,"NHS OXFORDSHIRE",1522,3427.72,0,0
2021-08-01,01K,"NHS MORECAMBE BAY",1544,3237.6,0,0
2021-08-01,X2C4Y,"NHS KIRKLEES",1584,4255.22,0,0
2021-08-01,15F,"NHS LEEDS",1621,4380.73,0,0
2021-08-01,13T,"NHS NEWCASTLE GATESHEAD",1629,3756.62,0,0
2021-08-01,99F,"NHS CASTLE POINT AND ROCHFORD",1719,3762.77,0,0
2021-08-01,02H,"NHS WIGAN BOROUGH",1751,3419.64,0,0
2021-08-01,07G,"NHS THURROCK",1833,3633.13,0,0
2021-08-01,05D,"NHS EAST STAFFORDSHIRE",1919,3638.13,0,0
2021-08-01,01V,"NHS SOUTHPORT AND FORMBY",1950,3601.54,0,0
2021-08-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",2054,4034.55,0,0
2021-08-01,01H,"NHS NORTH CUMBRIA",2181,4850.04,0,0
2021-08-01,02X,"NHS DONCASTER",2188,4130.36,0,0
2021-08-01,05V,"NHS STAFFORD AND SURROUNDS",2263,4193.37,0,0
2021-08-01,02T,"NHS CALDERDALE",2364,5725.38,0,0
2021-08-01,02A,"NHS TRAFFORD",2407,5626.5,0,0
2021-08-01,02E,"NHS WARRINGTON",2577,5120.09,0,0
2021-08-01,04Y,"NHS CANNOCK CHASE",2765,5489.37,0,0
2021-08-01,05W,"NHS STOKE ON TRENT",2884,6318.79,0,0
2021-08-01,99A,"NHS LIVERPOOL",2932,6087.02,0,0
2021-08-01,99E,"NHS BASILDON AND BRENTWOOD",2954,6452.39,0,0
2021-08-01,06Q,"NHS MID ESSEX",2971,5408.85,0,0
2021-08-01,07H,"NHS WEST ESSEX",3089,5493.43,0,0
2021-08-01,14Y,"NHS BUCKINGHAMSHIRE",3290,6045.87,0,0
2021-08-01,05G,"NHS NORTH STAFFORDSHIRE",3348,6730.63,0,0
2021-08-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",3379,6309.25,0,0
2021-08-01,09D,"NHS BRIGHTON AND HOVE",3427,8136.5,0,0
2021-08-01,36L,"NHS SOUTH WEST LONDON",3472,8084.97,0,0
2021-08-01,01T,"NHS SOUTH SEFTON",3576,6571.05,0,0
2021-08-01,A3A8R,"NHS NORTH EAST LONDON",3624,8413.77,0,0
2021-08-01,01X,"NHS ST HELENS",3748,6992.01,0,0
2021-08-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",3830,7904.83,0,0
2021-08-01,10R,"NHS PORTSMOUTH",3925,8270.56,0,0
2021-08-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",3965,7401.82,0,0
2021-08-01,11J,"NHS DORSET",4052,9435.66,0,0
2021-08-01,00V,"NHS BURY",4064,6860.03,0,0
2021-08-01,04V,"NHS WEST LEICESTERSHIRE",4110,7763.34,0,0
2021-08-01,12F,"NHS WIRRAL",4230,9568.52,0,0
2021-08-01,93C,"NHS NORTH CENTRAL LONDON",4426,8927.07,0,0
2021-08-01,71E,"NHS LINCOLNSHIRE",4461,9059.91,0,0
2021-08-01,11M,"NHS GLOUCESTERSHIRE",4572,9199.56,0,0
2021-08-01,01W,"NHS STOCKPORT",4618,8462.65,0,0
2021-08-01,01Y,"NHS TAMESIDE AND GLOSSOP",4641,9185.21,0,0
2021-08-01,00P,"NHS SUNDERLAND",4822,9498.68,0,0
2021-08-01,00T,"NHS BOLTON",4848,9158.21,0,0
2021-08-01,11X,"NHS SOMERSET",4893,9738.26,0,0
2021-08-01,W2U3Z,"NHS NORTH WEST LONDON",5018,11394.25,0,0
2021-08-01,06T,"NHS NORTH EAST ESSEX",5024,8619.01,0,0
2021-08-01,15A,"NHS BERKSHIRE WEST",5116,9043.73,0,0
2021-08-01,70F,"NHS WEST SUSSEX",5130,11886.82,0,0
2021-08-01,84H,"NHS COUNTY DURHAM",5178,10400.14,0,0
2021-08-01,04C,"NHS LEICESTER CITY",5181,9155.04,0,0
2021-08-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",5229,10504.98,0,0
2021-08-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",5263,11834.88,0,0
2021-08-01,72Q,"NHS SOUTH EAST LONDON",5325,12099.63,0,0
2021-08-01,01G,"NHS SALFORD",5470,9704.29,0,0
2021-08-01,06N,"NHS HERTS VALLEYS",5699,11817.38,0,0
2021-08-01,03N,"NHS SHEFFIELD",5961,11334.53,0,0
2021-08-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",6208,11630.46,0,0
2021-08-01,16C,"NHS TEES VALLEY",6392,13487.85,0,0
2021-08-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",6569,13485.31,0,0
2021-08-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",6908,15974.92,0,0
2021-08-01,97R,"NHS EAST SUSSEX",7098,15598.49,0,0
2021-08-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",7982,16175.86,0,0
2021-08-01,15N,"NHS DEVON",9489,21387.24,0,0
2021-08-01,14L,"NHS MANCHESTER",9585,21713.43,0,0
2021-08-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",9855,17684.72,0,0
2021-08-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",10023,19570.39,0,0
2021-08-01,27D,"NHS CHESHIRE",10123,19012.05,0,0
2021-08-01,26A,"NHS NORFOLK AND WAVENEY",10763,20589.12,0,0
2021-08-01,92A,"NHS SURREY HEARTLANDS",10829,22795.8,0,0
2021-08-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",11072,24651.8,0,0
2021-08-01,78H,"NHS NORTHAMPTONSHIRE",11411,19943.99,0,0
2021-08-01,15M,"NHS DERBY AND DERBYSHIRE",12712,26529.86,0,0
2021-08-01,D2P2L,"NHS BLACK COUNTRY",14076,28555.96,0,0
2021-08-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",15088,29649.18,0,0
2021-08-01,91Q,"NHS KENT AND MEDWAY",21067,40982.91,0,0
2021-08-01,15E,"NHS BIRMINGHAM AND SOLIHULL",21944,43596.59,0,0
2021-08-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",22221,49391.61,0,0
2021-09-01,09W,"NHS MEDWAY",0,0,0,0
2021-09-01,D4U1Y,"NHS FRIMLEY",46,78.61,0,0
2021-09-01,03Q,"NHS VALE OF YORK",320,761.81,0,0
2021-09-01,00N,"NHS SOUTH TYNESIDE",359,809.65,0,0
2021-09-01,00Q,"NHS BLACKBURN WITH DARWEN",413,882.8,0,0
2021-09-01,02G,"NHS WEST LANCASHIRE",458,963.26,0,0
2021-09-01,99C,"NHS NORTH TYNESIDE",504,1256.56,0,0
2021-09-01,01E,"NHS GREATER PRESTON",573,1280.93,0,0
2021-09-01,03F,"NHS HULL",622,2149.96,0,0
2021-09-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",738,1612.92,0,0
2021-09-01,02Q,"NHS BASSETLAW",755,1402.49,0,0
2021-09-01,02Y,"NHS EAST RIDING OF YORKSHIRE",786,2016.24,0,0
2021-09-01,01A,"NHS EAST LANCASHIRE",878,1794.98,0,0
2021-09-01,07K,"NHS WEST SUFFOLK",943,1775.41,0,0
2021-09-01,03H,"NHS NORTH EAST LINCOLNSHIRE",946,1984.46,0,0
2021-09-01,06L,"NHS IPSWICH AND EAST SUFFOLK",967,1903.58,0,0
2021-09-01,02M,"NHS FYLDE AND WYRE",1023,1998.36,0,0
2021-09-01,02P,"NHS BARNSLEY",1034,2313.93,0,0
2021-09-01,03K,"NHS NORTH LINCOLNSHIRE",1049,1955.05,0,0
2021-09-01,03L,"NHS ROTHERHAM",1137,2465.93,0,0
2021-09-01,99G,"NHS SOUTHEND",1150,2727.51,0,0
2021-09-01,00R,"NHS BLACKPOOL",1154,2356.28,0,0
2021-09-01,00L,"NHS NORTHUMBERLAND",1278,3018.67,0,0
2021-09-01,03R,"NHS WAKEFIELD",1368,3719.31,0,0
2021-09-01,42D,"NHS NORTH YORKSHIRE",1387,3208.62,0,0
2021-09-01,01J,"NHS KNOWSLEY",1429,2947.67,0,0
2021-09-01,01F,"NHS HALTON",1539,2891.85,0,0
2021-09-01,10Q,"NHS OXFORDSHIRE",1539,3390.55,0,0
2021-09-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",1540,3794.61,0,0
2021-09-01,15F,"NHS LEEDS",1670,4663.77,0,0
2021-09-01,01K,"NHS MORECAMBE BAY",1676,3571.71,0,0
2021-09-01,00Y,"NHS OLDHAM",1719,3268.54,0,0
2021-09-01,X2C4Y,"NHS KIRKLEES",1738,4717.83,0,0
2021-09-01,13T,"NHS NEWCASTLE GATESHEAD",1747,4125.32,0,0
2021-09-01,07G,"NHS THURROCK",1913,3779.13,0,0
2021-09-01,02H,"NHS WIGAN BOROUGH",1916,3770.14,0,0
2021-09-01,99F,"NHS CASTLE POINT AND ROCHFORD",1943,4129.88,0,0
2021-09-01,01V,"NHS SOUTHPORT AND FORMBY",2067,3844.62,0,0
2021-09-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",2116,4707.95,0,0
2021-09-01,05D,"NHS EAST STAFFORDSHIRE",2141,3979.67,0,0
2021-09-01,02X,"NHS DONCASTER",2177,4159.66,0,0
2021-09-01,01H,"NHS NORTH CUMBRIA",2268,4975.24,0,0
2021-09-01,05V,"NHS STAFFORD AND SURROUNDS",2449,4570.86,0,0
2021-09-01,02E,"NHS WARRINGTON",2715,5226.35,0,0
2021-09-01,02T,"NHS CALDERDALE",2725,6988.08,0,0
2021-09-01,02A,"NHS TRAFFORD",2790,6348.94,0,0
2021-09-01,04Y,"NHS CANNOCK CHASE",3142,6203.12,0,0
2021-09-01,99A,"NHS LIVERPOOL",3153,6541.34,0,0
2021-09-01,07H,"NHS WEST ESSEX",3175,5720.02,0,0
2021-09-01,06Q,"NHS MID ESSEX",3218,5918.07,0,0
2021-09-01,05W,"NHS STOKE ON TRENT",3305,7076.77,0,0
2021-09-01,99E,"NHS BASILDON AND BRENTWOOD",3339,7137.27,0,0
2021-09-01,14Y,"NHS BUCKINGHAMSHIRE",3555,6424.66,0,0
2021-09-01,05G,"NHS NORTH STAFFORDSHIRE",3613,7277.72,0,0
2021-09-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",3678,6831.16,0,0
2021-09-01,36L,"NHS SOUTH WEST LONDON",3681,8482.21,0,0
2021-09-01,09D,"NHS BRIGHTON AND HOVE",3831,9002.71,0,0
2021-09-01,A3A8R,"NHS NORTH EAST LONDON",3945,8961.72,0,0
2021-09-01,01T,"NHS SOUTH SEFTON",4106,7523.32,0,0
2021-09-01,01X,"NHS ST HELENS",4116,7590.87,0,0
2021-09-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",4198,7908.19,0,0
2021-09-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",4242,8710.65,0,0
2021-09-01,04V,"NHS WEST LEICESTERSHIRE",4362,8134.05,0,0
2021-09-01,10R,"NHS PORTSMOUTH",4367,9330.72,0,0
2021-09-01,11J,"NHS DORSET",4390,10175.97,0,0
2021-09-01,12F,"NHS WIRRAL",4468,10163.45,0,0
2021-09-01,71E,"NHS LINCOLNSHIRE",4734,9598.75,0,0
2021-09-01,00V,"NHS BURY",4868,8053.72,0,0
2021-09-01,11M,"NHS GLOUCESTERSHIRE",4904,9534.1,0,0
2021-09-01,93C,"NHS NORTH CENTRAL LONDON",4954,10322.4,0,0
2021-09-01,00T,"NHS BOLTON",4982,9976.3,0,0
2021-09-01,01W,"NHS STOCKPORT",5228,9612.14,0,0
2021-09-01,01Y,"NHS TAMESIDE AND GLOSSOP",5256,10292.09,0,0
2021-09-01,06T,"NHS NORTH EAST ESSEX",5344,9145.67,0,0
2021-09-01,00P,"NHS SUNDERLAND",5346,10531.81,0,0
2021-09-01,70F,"NHS WEST SUSSEX",5445,12565.67,0,0
2021-09-01,W2U3Z,"NHS NORTH WEST LONDON",5455,12209.32,0,0
2021-09-01,11X,"NHS SOMERSET",5565,10669.66,0,0
2021-09-01,15A,"NHS BERKSHIRE WEST",5586,9790.94,0,0
2021-09-01,01G,"NHS SALFORD",5652,9859.89,0,0
2021-09-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",5684,12598.83,0,0
2021-09-01,84H,"NHS COUNTY DURHAM",5724,11618.25,0,0
2021-09-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",5761,11549.42,0,0
2021-09-01,04C,"NHS LEICESTER CITY",5791,10233.15,0,0
2021-09-01,72Q,"NHS SOUTH EAST LONDON",5806,13375.32,0,0
2021-09-01,06N,"NHS HERTS VALLEYS",6200,12900.9,0,0
2021-09-01,03N,"NHS SHEFFIELD",6461,12163.3,0,0
2021-09-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",6647,12419.71,0,0
2021-09-01,16C,"NHS TEES VALLEY",6853,14222.79,0,0
2021-09-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",6942,14347.82,0,0
2021-09-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",7457,17311.81,0,0
2021-09-01,97R,"NHS EAST SUSSEX",7904,17318.48,0,0
2021-09-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",8509,17134.04,0,0
2021-09-01,27D,"NHS CHESHIRE",9994,18880.89,0,0
2021-09-01,14L,"NHS MANCHESTER",10526,23171.05,0,0
2021-09-01,15N,"NHS DEVON",10530,23584.24,0,0
2021-09-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",10644,18884.98,0,0
2021-09-01,26A,"NHS NORFOLK AND WAVENEY",10700,20362.04,0,0
2021-09-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",10729,21017.78,0,0
2021-09-01,92A,"NHS SURREY HEARTLANDS",11638,24229.76,0,0
2021-09-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",11706,25941.67,0,0
2021-09-01,78H,"NHS NORTHAMPTONSHIRE",12123,20903.73,0,0
2021-09-01,15M,"NHS DERBY AND DERBYSHIRE",13688,28396.85,0,0
2021-09-01,D2P2L,"NHS BLACK COUNTRY",15728,31672.11,0,0
2021-09-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",15923,31087.3,0,0
2021-09-01,91Q,"NHS KENT AND MEDWAY",23536,45482.69,0,0
2021-09-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",24332,53565.03,0,0
2021-09-01,15E,"NHS BIRMINGHAM AND SOLIHULL",24609,48679.38,0,0
2021-10-01,09W,"NHS MEDWAY",0,0,0,0
2021-10-01,D4U1Y,"NHS FRIMLEY",67,105.67,0,0
2021-10-01,03Q,"NHS VALE OF YORK",273,638.8,0,0
2021-10-01,00N,"NHS SOUTH TYNESIDE",378,803.78,0,0
2021-10-01,00Q,"NHS BLACKBURN WITH DARWEN",412,839.35,0,0
2021-10-01,02G,"NHS WEST LANCASHIRE",471,965.25,0,0
2021-10-01,99C,"NHS NORTH TYNESIDE",490,1184.09,0,0
2021-10-01,01E,"NHS GREATER PRESTON",560,1312.51,0,0
2021-10-01,03F,"NHS HULL",617,2060.89,0,0
2021-10-01,02Q,"NHS BASSETLAW",744,1381.88,0,0
2021-10-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",762,1667.67,0,0
2021-10-01,02Y,"NHS EAST RIDING OF YORKSHIRE",762,1962.39,0,0
2021-10-01,01A,"NHS EAST LANCASHIRE",878,1767.8,0,0
2021-10-01,03H,"NHS NORTH EAST LINCOLNSHIRE",903,2095.74,0,0
2021-10-01,06L,"NHS IPSWICH AND EAST SUFFOLK",929,1836.66,0,0
2021-10-01,02M,"NHS FYLDE AND WYRE",942,1859.78,0,0
2021-10-01,03K,"NHS NORTH LINCOLNSHIRE",949,1785.48,0,0
2021-10-01,07K,"NHS WEST SUFFOLK",949,1779.04,0,0
2021-10-01,02P,"NHS BARNSLEY",981,2209.35,0,0
2021-10-01,99G,"NHS SOUTHEND",1086,2560.09,0,0
2021-10-01,00R,"NHS BLACKPOOL",1099,2212.4,0,0
2021-10-01,00L,"NHS NORTHUMBERLAND",1126,2588.16,0,0
2021-10-01,03L,"NHS ROTHERHAM",1127,2330.44,0,0
2021-10-01,03R,"NHS WAKEFIELD",1315,3447.45,0,0
2021-10-01,42D,"NHS NORTH YORKSHIRE",1359,3147.11,0,0
2021-10-01,01F,"NHS HALTON",1428,2731.46,0,0
2021-10-01,01J,"NHS KNOWSLEY",1446,2926.14,0,0
2021-10-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",1455,3418.61,0,0
2021-10-01,10Q,"NHS OXFORDSHIRE",1531,3496.54,0,0
2021-10-01,15F,"NHS LEEDS",1579,4204.23,0,0
