date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2021-07-01,11X,"NHS SOMERSET",1086,36761.68,0,0
2021-07-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",1108,37834.28,0,0
2021-07-01,07K,"NHS WEST SUFFOLK",1135,32570.4,0,0
2021-07-01,07H,"NHS WEST ESSEX",1140,36488.5,0,0
2021-07-01,03L,"NHS ROTHERHAM",1158,35302.14,0,0
2021-07-01,06T,"NHS NORTH EAST ESSEX",1224,35157.79,0,0
2021-07-01,03F,"NHS HULL",1237,36778.61,0,0
2021-07-01,00L,"NHS NORTHUMBERLAND",1241,42286.72,0,0
2021-07-01,X2C4Y,"NHS KIRKLEES",1318,52719.82,0,0
2021-07-01,02X,"NHS DONCASTER",1325,40578.45,0,0
2021-07-01,04V,"NHS WEST LEICESTERSHIRE",1328,44311.58,0,0
2021-07-01,14L,"NHS MANCHESTER",1463,46964.47,0,0
2021-07-01,02Y,"NHS EAST RIDING OF YORKSHIRE",1500,47327.67,0,0
2021-07-01,15A,"NHS BERKSHIRE WEST",1500,51571.8,0,0
2021-07-01,11M,"NHS GLOUCESTERSHIRE",1545,54939.51,0,0
2021-07-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",1563,60631.16,0,0
2021-07-01,99A,"NHS LIVERPOOL",1602,50034.21,0,0
2021-07-01,15F,"NHS LEEDS",1700,63886.19,0,0
2021-07-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",1702,52853.78,0,0
2021-07-01,13T,"NHS NEWCASTLE GATESHEAD",1717,63612.87,0,0
2021-07-01,15M,"NHS DERBY AND DERBYSHIRE",1914,75833.62,0,0
2021-07-01,14Y,"NHS BUCKINGHAMSHIRE",1928,65779.72,0,0
2021-07-01,84H,"NHS COUNTY DURHAM",1935,67779.28,0,0
2021-07-01,78H,"NHS NORTHAMPTONSHIRE",1957,56772.43,0,0
2021-07-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",1965,71469.27,0,0
2021-07-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",1970,66250.46,0,0
2021-07-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1970,87415.37,0,0
2021-07-01,27D,"NHS CHESHIRE",1991,67648.64,0,0
2021-07-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",2004,76838.28,0,0
2021-07-01,97R,"NHS EAST SUSSEX",2075,72962.52,0,0
2021-07-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",2088,66392.11,0,0
2021-07-01,10Q,"NHS OXFORDSHIRE",2258,81266.44,0,0
2021-07-01,42D,"NHS NORTH YORKSHIRE",2304,75258.25,0,0
2021-07-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",2339,73187.41,0,0
2021-07-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",2431,83986.58,0,0
2021-07-01,70F,"NHS WEST SUSSEX",2492,97708.3,0,0
2021-07-01,72Q,"NHS SOUTH EAST LONDON",2583,106901.32,0,0
2021-07-01,11J,"NHS DORSET",2601,91872.89,0,0
2021-07-01,93C,"NHS NORTH CENTRAL LONDON",2683,104670.26,0,0
2021-07-01,03N,"NHS SHEFFIELD",3243,110460.41,0,0
2021-07-01,36L,"NHS SOUTH WEST LONDON",3280,123894.7,0,0
2021-07-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",3288,99904.53,0,0
2021-07-01,D2P2L,"NHS BLACK COUNTRY",3298,119599.81,0,0
2021-07-01,15E,"NHS BIRMINGHAM AND SOLIHULL",3358,125436.29,0,0
2021-07-01,26A,"NHS NORFOLK AND WAVENEY",3710,123157.97,0,0
2021-07-01,16C,"NHS TEES VALLEY",3772,126994.6,0,0
2021-07-01,92A,"NHS SURREY HEARTLANDS",3938,152647.95,0,0
2021-07-01,A3A8R,"NHS NORTH EAST LONDON",4132,149806.75,0,0
2021-07-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",4326,168096.17,0,0
2021-07-01,15N,"NHS DEVON",4386,151971.35,0,0
2021-07-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",4653,156755.29,0,0
2021-07-01,71E,"NHS LINCOLNSHIRE",4834,146561.91,0,0
2021-07-01,W2U3Z,"NHS NORTH WEST LONDON",5293,205148.63,0,0
2021-07-01,91Q,"NHS KENT AND MEDWAY",8355,286980.19,0,0
2021-08-01,09W,"NHS MEDWAY",0,0,0,0
2021-08-01,D4U1Y,"NHS FRIMLEY",1,26.14,0,0
2021-08-01,03H,"NHS NORTH EAST LINCOLNSHIRE",160,4561.67,0,0
2021-08-01,00Q,"NHS BLACKBURN WITH DARWEN",184,5646.55,0,0
2021-08-01,02G,"NHS WEST LANCASHIRE",216,7188.7,0,0
2021-08-01,05D,"NHS EAST STAFFORDSHIRE",290,9227.16,0,0
2021-08-01,10R,"NHS PORTSMOUTH",300,13748.61,0,0
2021-08-01,01J,"NHS KNOWSLEY",309,9489.35,0,0
2021-08-01,00R,"NHS BLACKPOOL",337,9816.32,0,0
2021-08-01,01V,"NHS SOUTHPORT AND FORMBY",339,11632.46,0,0
2021-08-01,02T,"NHS CALDERDALE",346,13932.11,0,0
2021-08-01,12F,"NHS WIRRAL",380,12625.91,0,0
2021-08-01,01Y,"NHS TAMESIDE AND GLOSSOP",387,13658.28,0,0
2021-08-01,00V,"NHS BURY",428,13462.71,0,0
2021-08-01,01X,"NHS ST HELENS",428,13854.72,0,0
2021-08-01,01G,"NHS SALFORD",433,14534.18,0,0
2021-08-01,04Y,"NHS CANNOCK CHASE",434,15109.06,0,0
2021-08-01,02M,"NHS FYLDE AND WYRE",435,13044.03,0,0
2021-08-01,02Q,"NHS BASSETLAW",436,12691.56,0,0
2021-08-01,05G,"NHS NORTH STAFFORDSHIRE",463,14716.96,0,0
2021-08-01,99G,"NHS SOUTHEND",466,16625.09,0,0
2021-08-01,03K,"NHS NORTH LINCOLNSHIRE",470,13644.86,0,0
2021-08-01,01T,"NHS SOUTH SEFTON",472,14521.58,0,0
2021-08-01,05W,"NHS STOKE ON TRENT",508,16703.98,0,0
2021-08-01,99F,"NHS CASTLE POINT AND ROCHFORD",512,18284.91,0,0
2021-08-01,02P,"NHS BARNSLEY",534,17893.06,0,0
2021-08-01,99C,"NHS NORTH TYNESIDE",534,21878.26,0,0
2021-08-01,05V,"NHS STAFFORD AND SURROUNDS",548,19539.17,0,0
2021-08-01,01F,"NHS HALTON",563,18089.64,0,0
2021-08-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",565,18246.39,0,0
2021-08-01,01K,"NHS MORECAMBE BAY",565,19526.16,0,0
2021-08-01,00N,"NHS SOUTH TYNESIDE",570,20755.05,0,0
2021-08-01,07G,"NHS THURROCK",587,17527.73,0,0
2021-08-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",591,21591.45,0,0
2021-08-01,02E,"NHS WARRINGTON",599,20624.74,0,0
2021-08-01,02A,"NHS TRAFFORD",613,22532.48,0,0
2021-08-01,01H,"NHS NORTH CUMBRIA",624,21054.75,0,0
2021-08-01,03R,"NHS WAKEFIELD",649,23956.96,0,0
2021-08-01,00P,"NHS SUNDERLAND",680,24676.04,0,0
2021-08-01,99E,"NHS BASILDON AND BRENTWOOD",698,23487.29,0,0
2021-08-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",719,26767,0,0
2021-08-01,09D,"NHS BRIGHTON AND HOVE",725,31888.73,0,0
2021-08-01,00Y,"NHS OLDHAM",750,24363.34,0,0
2021-08-01,04C,"NHS LEICESTER CITY",770,25108.27,0,0
2021-08-01,01E,"NHS GREATER PRESTON",784,27002.93,0,0
2021-08-01,06L,"NHS IPSWICH AND EAST SUFFOLK",792,25171.39,0,0
2021-08-01,02H,"NHS WIGAN BOROUGH",801,27199.14,0,0
2021-08-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",805,27055.53,0,0
2021-08-01,03Q,"NHS VALE OF YORK",806,29210.9,0,0
2021-08-01,00T,"NHS BOLTON",923,30610.83,0,0
2021-08-01,06N,"NHS HERTS VALLEYS",950,36529.4,0,0
2021-08-01,06Q,"NHS MID ESSEX",966,29237.2,0,0
2021-08-01,01A,"NHS EAST LANCASHIRE",967,29304.19,0,0
2021-08-01,01W,"NHS STOCKPORT",1005,33878.28,0,0
2021-08-01,07H,"NHS WEST ESSEX",1028,32753.46,0,0
2021-08-01,11X,"NHS SOMERSET",1041,36032.42,0,0
2021-08-01,03L,"NHS ROTHERHAM",1081,32637.68,0,0
2021-08-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",1091,37276,0,0
2021-08-01,07K,"NHS WEST SUFFOLK",1109,32334.51,0,0
2021-08-01,06T,"NHS NORTH EAST ESSEX",1124,31957.58,0,0
2021-08-01,00L,"NHS NORTHUMBERLAND",1214,42737.96,0,0
2021-08-01,02X,"NHS DONCASTER",1214,36911.8,0,0
2021-08-01,03F,"NHS HULL",1250,37918.5,0,0
2021-08-01,04V,"NHS WEST LEICESTERSHIRE",1263,42216.09,0,0
2021-08-01,X2C4Y,"NHS KIRKLEES",1290,51925.07,0,0
2021-08-01,14L,"NHS MANCHESTER",1363,44079.61,0,0
2021-08-01,15A,"NHS BERKSHIRE WEST",1396,48292.72,0,0
2021-08-01,02Y,"NHS EAST RIDING OF YORKSHIRE",1408,44398.1,0,0
2021-08-01,11M,"NHS GLOUCESTERSHIRE",1447,52133.92,0,0
2021-08-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",1504,58365.94,0,0
2021-08-01,99A,"NHS LIVERPOOL",1527,48086.87,0,0
2021-08-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",1577,49327.55,0,0
2021-08-01,13T,"NHS NEWCASTLE GATESHEAD",1577,58174.01,0,0
2021-08-01,15F,"NHS LEEDS",1585,58108.12,0,0
2021-08-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",1745,59493.39,0,0
2021-08-01,15M,"NHS DERBY AND DERBYSHIRE",1755,70012.25,0,0
2021-08-01,78H,"NHS NORTHAMPTONSHIRE",1761,51419.25,0,0
2021-08-01,14Y,"NHS BUCKINGHAMSHIRE",1785,62250.64,0,0
2021-08-01,84H,"NHS COUNTY DURHAM",1816,64094.88,0,0
2021-08-01,27D,"NHS CHESHIRE",1828,62918.79,0,0
2021-08-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1859,83263.11,0,0
2021-08-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",1900,70048.99,0,0
2021-08-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1919,71671.97,0,0
2021-08-01,97R,"NHS EAST SUSSEX",1952,69020.46,0,0
2021-08-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",1993,63360.51,0,0
2021-08-01,10Q,"NHS OXFORDSHIRE",2200,79893.03,0,0
2021-08-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",2233,70905.28,0,0
2021-08-01,42D,"NHS NORTH YORKSHIRE",2268,74076.56,0,0
2021-08-01,93C,"NHS NORTH CENTRAL LONDON",2360,92402.08,0,0
2021-08-01,70F,"NHS WEST SUSSEX",2365,94217.1,0,0
2021-08-01,72Q,"NHS SOUTH EAST LONDON",2379,96818.33,0,0
2021-08-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",2404,83438.73,0,0
2021-08-01,11J,"NHS DORSET",2550,90403.46,0,0
2021-08-01,03N,"NHS SHEFFIELD",2961,99582.58,0,0
2021-08-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",2979,89097.62,0,0
2021-08-01,36L,"NHS SOUTH WEST LONDON",3055,116817.13,0,0
2021-08-01,15E,"NHS BIRMINGHAM AND SOLIHULL",3187,118373.49,0,0
2021-08-01,D2P2L,"NHS BLACK COUNTRY",3208,115708.37,0,0
2021-08-01,26A,"NHS NORFOLK AND WAVENEY",3511,116825.59,0,0
2021-08-01,16C,"NHS TEES VALLEY",3548,118338.7,0,0
2021-08-01,92A,"NHS SURREY HEARTLANDS",3751,145332.15,0,0
2021-08-01,A3A8R,"NHS NORTH EAST LONDON",3978,142841.78,0,0
2021-08-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",4103,160700.75,0,0
2021-08-01,15N,"NHS DEVON",4153,143152.35,0,0
2021-08-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",4540,152410.21,0,0
2021-08-01,71E,"NHS LINCOLNSHIRE",4556,139372.38,0,0
2021-08-01,W2U3Z,"NHS NORTH WEST LONDON",4857,187993.67,0,0
2021-08-01,91Q,"NHS KENT AND MEDWAY",7614,261604.25,0,0
2021-09-01,09W,"NHS MEDWAY",0,0,0,0
2021-09-01,D4U1Y,"NHS FRIMLEY",1,26.12,0,0
2021-09-01,03H,"NHS NORTH EAST LINCOLNSHIRE",175,5196.9,0,0
2021-09-01,00Q,"NHS BLACKBURN WITH DARWEN",179,5170.92,0,0
2021-09-01,02G,"NHS WEST LANCASHIRE",243,7964.91,0,0
2021-09-01,10R,"NHS PORTSMOUTH",287,12272.7,0,0
2021-09-01,01J,"NHS KNOWSLEY",344,10550.47,0,0
2021-09-01,05D,"NHS EAST STAFFORDSHIRE",344,11071.81,0,0
2021-09-01,01V,"NHS SOUTHPORT AND FORMBY",360,12482.43,0,0
2021-09-01,00R,"NHS BLACKPOOL",368,10759.66,0,0
2021-09-01,02T,"NHS CALDERDALE",374,14531.83,0,0
2021-09-01,12F,"NHS WIRRAL",401,13683.81,0,0
2021-09-01,01Y,"NHS TAMESIDE AND GLOSSOP",427,14649.98,0,0
2021-09-01,05G,"NHS NORTH STAFFORDSHIRE",442,14127.54,0,0
2021-09-01,01G,"NHS SALFORD",451,14833.01,0,0
2021-09-01,02M,"NHS FYLDE AND WYRE",460,13997.06,0,0
2021-09-01,01X,"NHS ST HELENS",470,15198.69,0,0
2021-09-01,02Q,"NHS BASSETLAW",472,13814.77,0,0
2021-09-01,04Y,"NHS CANNOCK CHASE",473,16347.33,0,0
2021-09-01,99G,"NHS SOUTHEND",490,18201.02,0,0
2021-09-01,00V,"NHS BURY",500,16034.36,0,0
2021-09-01,03K,"NHS NORTH LINCOLNSHIRE",518,14754.24,0,0
2021-09-01,05W,"NHS STOKE ON TRENT",545,17823.12,0,0
2021-09-01,01T,"NHS SOUTH SEFTON",558,17444.76,0,0
2021-09-01,01K,"NHS MORECAMBE BAY",567,19584.77,0,0
2021-09-01,99C,"NHS NORTH TYNESIDE",567,22600.53,0,0
2021-09-01,00N,"NHS SOUTH TYNESIDE",572,21230.1,0,0
2021-09-01,99F,"NHS CASTLE POINT AND ROCHFORD",574,19885.62,0,0
2021-09-01,02P,"NHS BARNSLEY",578,19024.08,0,0
2021-09-01,07G,"NHS THURROCK",582,17366.38,0,0
2021-09-01,01F,"NHS HALTON",588,18750.38,0,0
2021-09-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",597,20042.67,0,0
2021-09-01,05V,"NHS STAFFORD AND SURROUNDS",601,21686.66,0,0
2021-09-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",607,22483.48,0,0
2021-09-01,02A,"NHS TRAFFORD",638,22849.37,0,0
2021-09-01,02E,"NHS WARRINGTON",639,21674.67,0,0
2021-09-01,01H,"NHS NORTH CUMBRIA",696,23396.76,0,0
2021-09-01,03R,"NHS WAKEFIELD",721,26361.37,0,0
2021-09-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",722,26022.12,0,0
2021-09-01,99E,"NHS BASILDON AND BRENTWOOD",724,24795.14,0,0
2021-09-01,00P,"NHS SUNDERLAND",726,26975.03,0,0
2021-09-01,09D,"NHS BRIGHTON AND HOVE",785,34023.99,0,0
2021-09-01,00Y,"NHS OLDHAM",813,26715.07,0,0
2021-09-01,02H,"NHS WIGAN BOROUGH",838,27537.76,0,0
2021-09-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",841,28255.61,0,0
2021-09-01,06L,"NHS IPSWICH AND EAST SUFFOLK",843,26764.92,0,0
2021-09-01,04C,"NHS LEICESTER CITY",863,28321.06,0,0
2021-09-01,01E,"NHS GREATER PRESTON",868,30291.95,0,0
2021-09-01,03Q,"NHS VALE OF YORK",878,32105.84,0,0
2021-09-01,00T,"NHS BOLTON",913,30853.86,0,0
2021-09-01,01W,"NHS STOCKPORT",942,31611.25,0,0
2021-09-01,06N,"NHS HERTS VALLEYS",987,38503.07,0,0
2021-09-01,06Q,"NHS MID ESSEX",993,30264.91,0,0
2021-09-01,01A,"NHS EAST LANCASHIRE",1035,31598.62,0,0
2021-09-01,07H,"NHS WEST ESSEX",1078,33647.53,0,0
2021-09-01,11X,"NHS SOMERSET",1094,37458.58,0,0
2021-09-01,07K,"NHS WEST SUFFOLK",1118,32536.89,0,0
2021-09-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",1122,38778.98,0,0
2021-09-01,06T,"NHS NORTH EAST ESSEX",1167,33962.04,0,0
2021-09-01,03L,"NHS ROTHERHAM",1195,36182.4,0,0
2021-09-01,02X,"NHS DONCASTER",1239,37579.55,0,0
2021-09-01,00L,"NHS NORTHUMBERLAND",1276,43674.5,0,0
2021-09-01,04V,"NHS WEST LEICESTERSHIRE",1344,44510.66,0,0
2021-09-01,X2C4Y,"NHS KIRKLEES",1345,53778.88,0,0
2021-09-01,03F,"NHS HULL",1357,41744.93,0,0
2021-09-01,14L,"NHS MANCHESTER",1511,49291.09,0,0
2021-09-01,15A,"NHS BERKSHIRE WEST",1526,52043.66,0,0
2021-09-01,99A,"NHS LIVERPOOL",1527,47724.97,0,0
2021-09-01,02Y,"NHS EAST RIDING OF YORKSHIRE",1545,48661.8,0,0
2021-09-01,11M,"NHS GLOUCESTERSHIRE",1559,56089.3,0,0
2021-09-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",1601,61035.97,0,0
2021-09-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",1615,50270.05,0,0
2021-09-01,15F,"NHS LEEDS",1667,61979.26,0,0
2021-09-01,13T,"NHS NEWCASTLE GATESHEAD",1733,64277.9,0,0
2021-09-01,78H,"NHS NORTHAMPTONSHIRE",1767,50975.75,0,0
2021-09-01,15M,"NHS DERBY AND DERBYSHIRE",1851,74106.07,0,0
2021-09-01,27D,"NHS CHESHIRE",1893,64082.6,0,0
2021-09-01,14Y,"NHS BUCKINGHAMSHIRE",1952,67136.13,0,0
2021-09-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1973,86861.03,0,0
2021-09-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1994,75059.05,0,0
2021-09-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",1997,69055.85,0,0
2021-09-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",1997,73490.26,0,0
2021-09-01,97R,"NHS EAST SUSSEX",2096,73899.19,0,0
2021-09-01,84H,"NHS COUNTY DURHAM",2108,75271.64,0,0
2021-09-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",2121,67617.74,0,0
2021-09-01,10Q,"NHS OXFORDSHIRE",2293,83532.72,0,0
2021-09-01,42D,"NHS NORTH YORKSHIRE",2361,76534.63,0,0
2021-09-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",2362,81774.64,0,0
2021-09-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",2430,76291.71,0,0
2021-09-01,70F,"NHS WEST SUSSEX",2442,95728.25,0,0
2021-09-01,72Q,"NHS SOUTH EAST LONDON",2549,104593.48,0,0
2021-09-01,11J,"NHS DORSET",2580,90481.84,0,0
2021-09-01,93C,"NHS NORTH CENTRAL LONDON",2704,104086.45,0,0
2021-09-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",3179,96162.21,0,0
2021-09-01,03N,"NHS SHEFFIELD",3182,107772.84,0,0
2021-09-01,36L,"NHS SOUTH WEST LONDON",3186,121034.33,0,0
2021-09-01,15E,"NHS BIRMINGHAM AND SOLIHULL",3413,126414.58,0,0
2021-09-01,D2P2L,"NHS BLACK COUNTRY",3436,124940.06,0,0
2021-09-01,26A,"NHS NORFOLK AND WAVENEY",3629,120689.1,0,0
2021-09-01,16C,"NHS TEES VALLEY",3665,122305.93,0,0
2021-09-01,92A,"NHS SURREY HEARTLANDS",3792,146438.5,0,0
2021-09-01,A3A8R,"NHS NORTH EAST LONDON",4228,151785.26,0,0
2021-09-01,15N,"NHS DEVON",4316,149157.3,0,0
2021-09-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",4395,170604.96,0,0
2021-09-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",4695,157321.97,0,0
2021-09-01,71E,"NHS LINCOLNSHIRE",4777,145551.08,0,0
2021-09-01,W2U3Z,"NHS NORTH WEST LONDON",5201,201891.89,0,0
2021-09-01,91Q,"NHS KENT AND MEDWAY",8159,280833.03,0,0
2021-10-01,09W,"NHS MEDWAY",0,0,0,0
2021-10-01,D4U1Y,"NHS FRIMLEY",3,78.3,0,0
2021-10-01,03H,"NHS NORTH EAST LINCOLNSHIRE",162,4933.24,0,0
2021-10-01,00Q,"NHS BLACKBURN WITH DARWEN",168,5194.33,0,0
2021-10-01,02G,"NHS WEST LANCASHIRE",221,6969.26,0,0
2021-10-01,05D,"NHS EAST STAFFORDSHIRE",279,9108.96,0,0
2021-10-01,01J,"NHS KNOWSLEY",325,9762.36,0,0
2021-10-01,02T,"NHS CALDERDALE",331,12958.68,0,0
2021-10-01,01V,"NHS SOUTHPORT AND FORMBY",332,11067.09,0,0
2021-10-01,10R,"NHS PORTSMOUTH",333,14576.47,0,0
2021-10-01,00R,"NHS BLACKPOOL",364,10767.38,0,0
2021-10-01,12F,"NHS WIRRAL",393,13520.45,0,0
2021-10-01,01X,"NHS ST HELENS",411,13233.65,0,0
2021-10-01,02Q,"NHS BASSETLAW",420,11993.89,0,0
2021-10-01,01Y,"NHS TAMESIDE AND GLOSSOP",422,15282.07,0,0
2021-10-01,00V,"NHS BURY",431,13286.07,0,0
2021-10-01,01G,"NHS SALFORD",443,14199.39,0,0
2021-10-01,02M,"NHS FYLDE AND WYRE",457,13755.34,0,0
2021-10-01,03K,"NHS NORTH LINCOLNSHIRE",464,13337.61,0,0
2021-10-01,05G,"NHS NORTH STAFFORDSHIRE",464,14903.61,0,0
2021-10-01,01T,"NHS SOUTH SEFTON",473,14695.49,0,0
2021-10-01,04Y,"NHS CANNOCK CHASE",474,16835.06,0,0
2021-10-01,99G,"NHS SOUTHEND",493,18387.78,0,0
2021-10-01,05W,"NHS STOKE ON TRENT",517,16705.18,0,0
2021-10-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",534,17161.93,0,0
2021-10-01,99F,"NHS CASTLE POINT AND ROCHFORD",540,19027.52,0,0
2021-10-01,99C,"NHS NORTH TYNESIDE",544,22119.63,0,0
2021-10-01,01F,"NHS HALTON",559,17958.17,0,0
2021-10-01,07G,"NHS THURROCK",567,16927.25,0,0
2021-10-01,02P,"NHS BARNSLEY",570,19079.98,0,0
2021-10-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",578,21428.5,0,0
2021-10-01,02A,"NHS TRAFFORD",579,21350.37,0,0
2021-10-01,00N,"NHS SOUTH TYNESIDE",584,21298.21,0,0
